,DataYear,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,ENERGYSTARScore,TotalGHGEmissions,Latitude,Longitude,BuildingAge,Electricity,NaturalGas,SteamUse,GFAPerBuilding,GFAPerFloor,GFABuildingRate,GFAParkingRate,SiteEnergyUse(kBtu)
1458,2016,NONRESIDENTIAL,Mixed Use Property,NORTHEAST,1.0,2.0,Medical Office,,27.41,47.66246,-122.29342,71.0,0.6801486484397818,0.3198509552489251,0.0,22135.0,11067.5,1.0,0.0,1261634.5
1459,2016,NONRESIDENTIAL,Medical,NORTHEAST,1.0,3.0,Medical Office,86.0,53.73,47.66183,-122.29264,49.0,0.44337489529877344,0.556625028741327,0.0,38378.0,12792.666666666666,1.0,0.0,1645605.125
1460,2016,NONRESIDENTIAL,Entrepot,NORTHEAST,1.0,2.0,Non-Refrigerated Warehouse,64.0,49.73,47.66294,-122.29521,36.0,0.3059240016569537,0.694076194385844,0.0,33576.0,16788.0,1.0,0.0,1275231.75
1461,2016,NONRESIDENTIAL,Supermarket,NORTHEAST,1.0,1.0,Supermarket/Grocery Store,21.0,225.67,47.66205,-122.29545,41.0,0.6915205406420181,0.30847936539733983,0.0,33005.0,33005.0,1.0,0.0,10642754.0
1466,2016,NONRESIDENTIAL,Other,EAST,1.0,1.0,Parking,,5.08,47.61074,-122.32259,35.0,0.9999997429384111,0.0,0.0,20971.0,20971.0,1.0,0.0,729397.1875
1471,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,3.0,Office,,15.11,47.63981,-122.39907,89.0,0.7763102249750792,0.22368941730042927,0.0,23910.0,7970.0,1.0,0.0,873577.3125
1473,2016,NONRESIDENTIAL,Worship Facility,BALLARD,1.0,2.0,Worship Facility,80.0,17.38,47.67477,-122.38241,106.0,0.27798949222946595,0.7220095659322501,0.0,21765.0,10882.5,1.0,0.0,431390.4063
1481,2016,NONRESIDENTIAL,Worship Facility,CENTRAL,1.0,2.0,Worship Facility,1.0,64.88,47.6101,-122.30838,115.0,0.34826640924684504,0.6517336621212113,0.0,26560.0,13280.0,1.0,0.0,1751483.875
1493,2016,NONRESIDENTIAL,Retail Store,GREATER DUWAMISH,1.0,2.0,Retail Store,82.0,215.56,47.53846,-122.28305,24.0,0.47569651654985773,0.5243033388846483,0.0,38845.0,19422.5,1.0,0.0,6917280.0
1494,2016,NONRESIDENTIAL,Supermarket,GREATER DUWAMISH,1.0,1.0,Supermarket/Grocery Store,40.0,173.75,47.53747,-122.28308,63.0,0.6568713338044962,0.34312866619550375,0.0,26092.0,26092.0,1.0,0.0,7619445.0
1495,2016,SCHOOL,School,NORTH,1.0,1.0,K-12 School,85.0,64.54,47.70743,-122.28463,61.0,0.39455107515177446,0.6054491952824375,0.0,38582.0,38582.0,1.0,0.0,1848878.5
1497,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,1.0,Office,98.0,55.3,47.55045,-122.32749,49.0,0.16373091099765852,0.8362692949552454,0.0,25500.0,25500.0,1.0,0.0,1213869.75
1498,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,25.09,47.5478,-122.32307,55.0,0.7133653677036718,0.2866342298207817,0.0,41895.0,41895.0,1.0,0.0,1242311.5
1499,2016,NONRESIDENTIAL,Retail Store,GREATER DUWAMISH,1.0,2.0,Retail Store,,46.9,47.54912,-122.32184,58.0,0.7441923959226047,0.25580730383032196,0.0,56193.0,28096.5,1.0,0.0,2497942.75
1503,2016,NONRESIDENTIAL,School,BALLARD,1.0,3.0,K-12 School,97.0,60.34,47.6712,-122.37568,94.0,0.20330632114251965,0.7966933165209168,0.0,35448.0,11816.0,1.0,0.0,1379932.5
1504,2016,NONRESIDENTIAL,Supermarket,BALLARD,1.0,1.0,Supermarket/Grocery Store,8.0,208.53,47.66986,-122.37418,50.0,0.6670010268588883,0.33299897314111176,0.0,29214.0,29214.0,1.0,0.0,9336239.0
1507,2016,NONRESIDENTIAL,Supermarket,BALLARD,1.0,1.0,Supermarket/Grocery Store,34.0,384.85,47.66828,-122.37428,16.0,0.5565437920721225,0.44345613664939826,0.0,89103.0,89103.0,0.5170196289687216,0.4829803710312784,14029480.0
1508,2016,NONRESIDENTIAL,Other,BALLARD,1.0,1.0,Other,,45.38,47.66621,-122.37502,55.0,0.41215677336893486,0.5878431327253313,0.0,32000.0,32000.0,1.0,0.0,1331122.125
1509,2016,NONRESIDENTIAL,Mixed Use Property,BALLARD,1.0,2.0,Other,,38.86,47.66389,-122.37307,106.0,0.2507673546198098,0.7492323113629008,0.0,31140.0,15570.0,1.0,0.0,935580.3125
1510,2016,NONRESIDENTIAL,Entrepot,BALLARD,1.0,3.0,Non-Refrigerated Warehouse,3.0,78.22,47.6644,-122.37246,41.0,0.5926895171374413,0.4073104005163437,0.0,41478.0,13826.0,1.0,0.0,3035962.25
1511,2016,NONRESIDENTIAL,Entrepot,BALLARD,1.0,1.0,Non-Refrigerated Warehouse,2.0,5.24,47.66411,-122.37185,36.0,1.0,0.0,0.0,39840.0,39840.0,1.0,0.0,752104.0
1519,2016,NONRESIDENTIAL,Other,BALLARD,1.0,1.0,Library,,38.52,47.66984,-122.3842,12.0,0.6065811693917952,0.39341899366099664,0.0,30576.0,30576.0,0.49058084772370486,0.5094191522762951,1533245.75
1522,2016,NONRESIDENTIAL,Other,BALLARD,1.0,2.0,Social/Meeting Hall,,6.61,47.66894,-122.38242,92.0,0.6839570293825593,0.3160426649914732,0.0,21528.0,10764.0,1.0,0.0,306911.0938
1523,2016,NONRESIDENTIAL,Other,BALLARD,1.0,2.0,Strip Mall,,13.14,47.66908,-122.38627,88.0,0.8909714977728247,0.10902873055003205,0.0,30000.0,15000.0,1.0,0.0,1094940.75
1541,2016,NONRESIDENTIAL,Other,BALLARD,1.0,2.0,Other,,36.77,47.67482,-122.37316,74.0,0.9999998104136736,0.0,0.0,30087.0,15043.5,1.0,0.0,5274642.0
1542,2016,NONRESIDENTIAL,Worship Facility,BALLARD,1.0,1.0,Worship Facility,92.0,29.24,47.66327,-122.37439,41.0,0.3449510053967155,0.6550493920577002,0.0,40445.0,40445.0,1.0,0.0,786253.6875
1543,2016,NONRESIDENTIAL,Retail Store,BALLARD,1.0,1.0,Retail Store,53.0,13.29,47.66318,-122.37283,20.0,0.8979896174539256,0.1020099431662152,0.0,23500.0,23500.0,1.0,0.0,1137967.5
1544,2016,NONRESIDENTIAL,Retail Store,BALLARD,1.0,1.0,Retail Store,82.0,31.79,47.67518,-122.36549,49.0,0.6604376167768824,0.3395625612536196,0.0,22420.0,22420.0,1.0,0.0,1404253.75
1547,2016,NONRESIDENTIAL,Supermarket,MAGNOLIA / QUEEN ANNE,1.0,1.0,Supermarket/Grocery Store,35.0,237.54,47.64909,-122.37788,55.0,0.5467041420055826,0.45329585799441746,0.0,25842.0,25842.0,1.0,0.0,8518313.0
1549,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,3.0,Office,,8.42,47.65018,-122.37787,24.0,0.9999996895786268,0.0,0.0,26389.0,8796.333333333334,1.0,0.0,1208035.375
1550,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,3.0,Office,88.0,14.9,47.65252,-122.37587,34.0,0.7751770133379523,0.22482225888596405,0.0,25859.0,8619.666666666666,1.0,0.0,858780.625
1551,2016,NONRESIDENTIAL,Entrepot,MAGNOLIA / QUEEN ANNE,1.0,1.0,Non-Refrigerated Warehouse,1.0,34.26,47.66238,-122.38831,42.0,0.7220666524375027,0.27793356425027294,0.0,25600.0,25600.0,1.0,0.0,1730600.625
1553,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,89.0,9.03,47.66106,-122.38576,8.0,0.9999998068924338,0.0,0.0,41784.0,10446.0,0.7989900440359946,0.20100995596400537,1294615.25
1554,2016,NONRESIDENTIAL,Entrepot,MAGNOLIA / QUEEN ANNE,1.0,1.0,Non-Refrigerated Warehouse,71.0,37.49,47.66206,-122.38948,56.0,0.5657555789667212,0.43424433099802906,0.0,56884.0,56884.0,1.0,0.0,1388345.125
1557,2016,NONRESIDENTIAL,Retail Store,BALLARD,1.0,1.0,Retail Store,66.0,46.44,47.6917,-122.37617,27.0,0.652274051455976,0.3477260724310386,0.0,32810.0,32810.0,1.0,0.0,2017967.75
1565,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,2.0,Office,80.0,4.58,47.65504,-122.37402,55.0,1.0000002852206367,0.0,0.0,20022.0,10011.0,1.0,0.0,657385.8125
1566,2016,NONRESIDENTIAL,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,2.0,Distribution Center,89.0,14.81,47.65563,-122.37194,56.0,0.5338878720182919,0.4661124885504404,0.0,36498.0,18249.0,1.0,0.0,520011.8125
1567,2016,NONRESIDENTIAL,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,1.0,Distribution Center,,11.08,47.66161,-122.39075,48.0,0.639529541878145,0.3604687275567336,0.0,35946.0,35946.0,1.0,0.0,469499.8125
1568,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,96.0,5.94,47.66006,-122.38631,9.0,0.9988448828041968,0.0011549692745334453,0.0,30152.0,7538.0,0.8116211196603874,0.18837888033961264,845044.125
1569,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,71.0,5.07,47.65881,-122.38382,37.0,1.0000002577724183,0.0,0.0,22365.0,5591.25,1.0,0.0,727385.8125
1570,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,82.0,6.3,47.65801,-122.3839,22.0,1.0000001382651784,0.0,0.0,30172.0,7543.0,1.0,0.0,904059.875
1575,2016,NONRESIDENTIAL,Office,BALLARD,1.0,4.0,Office,,7.82,47.66691,-122.38416,115.0,0.9999993312752959,0.0,0.0,23032.0,5758.0,1.0,0.0,1121537.75
1577,2016,NONRESIDENTIAL,Other,BALLARD,1.0,3.0,Other,,303.81,47.66646,-122.38263,,0.24164955635656882,0.7583503055271112,0.0,45750.0,15250.0,0.8925901639344263,0.10740983606557378,7240274.0
1579,2016,NONRESIDENTIAL,Office,BALLARD,1.0,2.0,Office,26.0,34.52,47.66497,-122.38047,48.0,0.7074125136014184,0.2925874863985816,0.0,23500.0,11750.0,1.0,0.0,1686405.0
1580,2016,NONRESIDENTIAL,Office,BALLARD,1.0,1.0,Office,93.0,16.67,47.66431,-122.37988,50.0,0.5282017129807216,0.47179774812240244,0.0,22282.0,22282.0,1.0,0.0,579888.3125
1581,2016,NONRESIDENTIAL,Entrepot,BALLARD,1.0,2.0,Self-Storage Facility,,17.39,47.66351,-122.37961,114.0,0.40166937202436026,0.5983312493731653,0.0,24000.0,12000.0,1.0,0.0,502898.6875
1583,2016,NONRESIDENTIAL,Mixed Use Property,BALLARD,1.0,3.0,Strip Mall,,60.67,47.66852,-122.38175,107.0,0.4920166299794487,0.5079834953255593,0.0,27085.0,9028.333333333334,1.0,0.0,1995131.75
1590,2016,NONRESIDENTIAL,Other,NORTH,0.0,2.0,Other,,309.14,47.70544,-122.2918,20.0,0.3225671108002671,0.6774328273716763,0.0,,14629.0,1.0,0.0,8086943.5
1591,2016,NONRESIDENTIAL,Office,NORTH,1.0,2.0,Office,58.0,44.26,47.719,-122.29966,85.0,0.7220148982529697,0.2779848781099807,0.0,37500.0,18750.0,1.0,0.0,2235765.5
1593,2016,NONRESIDENTIAL,School,NORTHWEST,1.0,3.0,K-12 School,61.0,33.28,47.73143,-122.32784,86.0,0.5316186358269606,0.46838157888239057,0.0,23983.0,7994.333333333333,1.0,0.0,1164364.75
1594,2016,NONRESIDENTIAL,Distribution Center,DELRIDGE,1.0,1.0,Distribution Center,22.0,30.49,47.55832,-122.35239,36.0,0.3352497655297338,0.6647504659886727,0.0,24100.0,24100.0,1.0,0.0,809870.8125
1597,2016,NONRESIDENTIAL,School,NORTHEAST,3.0,2.0,K-12 School,5.0,128.66,47.66665,-122.31818,12.0,0.426136609210773,0.5738633257950976,0.0,10447.666666666666,15671.5,1.0,0.0,3846501.25
1603,2016,NONRESIDENTIAL,Mixed Use Property,NORTHWEST,1.0,3.0,Parking,,17.08,47.68582,-122.33709,20.0,1.0000001020223794,0.0,0.0,55912.0,18637.333333333332,0.5913220775504364,0.4086779224495636,2450442.75
1604,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,,67.45,47.65843,-122.38435,59.0,0.3089915398698413,0.6910086041397279,0.0,20294.0,10147.0,1.0,0.0,1735995.75
1605,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,64.0,8.97,47.65708,-122.38383,33.0,0.9999997085833566,0.0,0.0,40571.0,10142.75,0.7325922456927362,0.2674077543072638,1286817.375
1606,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,78.0,12.24,47.65649,-122.38383,33.0,0.9999997152276598,0.0,0.0,41707.0,10426.75,0.6245474380799386,0.3754525619200614,1755788.5
1607,2016,NONRESIDENTIAL,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,2.0,Office,,42.87,47.65118,-122.37875,56.0,0.726804841681756,0.273195158318244,0.0,57644.0,28822.0,1.0,0.0,2189735.0
1608,2016,NONRESIDENTIAL,Entrepot,MAGNOLIA / QUEEN ANNE,1.0,2.0,Non-Refrigerated Warehouse,9.0,28.28,47.64913,-122.37929,61.0,0.7906033171380465,0.2093964622811627,0.0,39497.0,19748.5,1.0,0.0,1700057.375
1618,2016,NONRESIDENTIAL,Other,EAST,1.0,1.0,Other,,121.9,47.6303,-122.3142,84.0,0.4066493780077015,0.5933505515471067,0.0,33087.0,33087.0,1.0,0.0,3548858.25
1621,2016,NONRESIDENTIAL,Office,NORTHWEST,1.0,2.0,Office,73.0,8.44,47.70793,-122.33316,34.0,0.9999997936185621,0.0,0.0,27574.0,13787.0,1.0,0.0,1211349.25
1625,2016,NONRESIDENTIAL,Retail Store,NORTH,1.0,1.0,Retail Store,99.0,2.34,47.70747,-122.32249,51.0,1.0,0.0,0.0,24982.0,24982.0,1.0,0.0,335245.0
1627,2016,NONRESIDENTIAL,Medical,NORTH,1.0,5.0,Senior Care Community,4.0,82.57,47.71069,-122.32674,18.0,0.6964942651593585,0.30350560782172337,0.0,43661.0,8732.2,1.0,0.0,3936421.5
1632,2016,NONRESIDENTIAL,Office,NORTHWEST,1.0,3.0,Office,91.0,17.24,47.70842,-122.3332,29.0,0.9999998988816411,0.0,0.0,76105.0,25368.333333333332,0.6411930884961566,0.35880691150384336,2472350.25
1637,2016,NONRESIDENTIAL,Mixed Use Property,NORTH,1.0,2.0,Non-Refrigerated Warehouse,,44.28,47.70983,-122.31865,64.0,0.6709241302675293,0.329075744652748,0.0,32009.0,16004.5,1.0,0.0,1998725.25
1640,2016,NONRESIDENTIAL,Retail Store,NORTH,1.0,1.0,Retail Store,69.0,13.25,47.70708,-122.32251,50.0,0.9999998684214855,0.0,0.0,41615.0,41615.0,1.0,0.0,1900006.25
1641,2016,NONRESIDENTIAL,Medical,NORTH,1.0,3.0,Medical Office,55.0,33.42,47.70676,-122.32264,28.0,0.6546903533940436,0.34530913262560525,0.0,28841.0,9613.666666666666,1.0,0.0,1459199.75
1643,2016,NONRESIDENTIAL,Other,NORTH,2.0,1.0,Other,,80.19,47.70541,-122.32232,11.0,0.43768408288291394,0.5623159171170861,0.0,15249.0,30498.0,1.0,0.0,2436063.0
1648,2016,NONRESIDENTIAL,School,DELRIDGE,1.0,2.0,K-12 School,92.0,42.96,47.51698,-122.35946,92.0,0.1805020472152036,0.8194979527847964,0.0,42975.0,21487.5,1.0,0.0,959352.0
1650,2016,NONRESIDENTIAL,Other,DELRIDGE,1.0,1.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,52.41,47.53366,-122.33733,53.0,0.44648373718659584,0.5535164178900794,0.0,23260.0,23260.0,1.0,0.0,1612105.75
1652,2016,NONRESIDENTIAL,Office,DELRIDGE,1.0,2.0,Office,88.0,55.85,47.53309,-122.33977,28.0,0.6889373917681667,0.31106241732572226,0.0,30659.0,15329.5,1.0,0.0,2619088.5
1653,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,Other,,32.58,47.63132,-122.34136,96.0,0.45334483974991224,0.5466548509689806,0.0,27144.0,13572.0,1.0,0.0,1012024.313
1654,2016,NONRESIDENTIAL,Other,NORTHWEST,5.0,1.0,Other,,184.6,47.70969,-122.34557,46.0,8.631095954267275e-07,0.999999064964605,0.0,4633.2,23166.0,1.0,0.0,3475804.25
1655,2016,NONRESIDENTIAL,Medical,NORTHWEST,1.0,2.0,Medical Office,81.0,11.39,47.70558,-122.33486,37.0,0.9999997703761155,0.0,0.0,34759.0,17379.5,1.0,0.0,1633105.375
1659,2016,NONRESIDENTIAL,Worship Facility,NORTHWEST,1.0,2.0,Worship Facility,,53.21,47.71745,-122.33221,51.0,0.43659822756909933,0.5634016175387482,0.0,44719.0,22359.5,1.0,0.0,1614026.25
1662,2016,NONRESIDENTIAL,Supermarket,GREATER DUWAMISH,1.0,1.0,Supermarket/Grocery Store,16.0,129.89,47.57894,-122.31287,51.0,0.6685278891974357,0.3314721108025644,0.0,21603.0,21603.0,1.0,0.0,5833800.0
1675,2016,NONRESIDENTIAL,Distribution Center,DELRIDGE,1.0,1.0,Distribution Center,53.0,3.04,47.53158,-122.33568,37.0,1.0000011461252372,0.0,0.0,42900.0,42900.0,1.0,0.0,436252.5
1676,2016,SCHOOL,Other,DELRIDGE,5.0,1.0,Adult Education,,96.15,47.51885,-122.33421,11.0,0.4769541184985706,0.5230457197617575,0.0,11590.4,57952.0,1.0,0.0,3091387.5
1677,2016,NONRESIDENTIAL,Other,DELRIDGE,1.0,1.0,Other,,122.71,47.52956,-122.33592,45.0,0.29154969635660244,0.7084503036433976,0.0,26232.0,26232.0,1.0,0.0,3094090.0
1682,2016,NONRESIDENTIAL,Entrepot,DOWNTOWN,1.0,2.0,Non-Refrigerated Warehouse,92.0,2.19,47.59783,-122.31554,60.0,0.9999997008242584,0.0,0.0,25840.0,12920.0,1.0,0.0,313528.0938
1683,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,1.0,Office,,43.63,47.59721,-122.31838,28.0,0.40560317676803115,0.5943968232319689,0.0,45145.0,45145.0,1.0,0.0,1268459.0
1685,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,5.0,Office,89.0,19.12,47.59728,-122.31587,15.0,0.9419462093384017,0.05805366447005039,0.0,70332.0,14066.4,0.6858471250639823,0.31415287493601773,1981115.25
1701,2016,SCHOOL,School,GREATER DUWAMISH,1.0,1.0,K-12 School,94.0,12.15,47.55813,-122.3189,45.0,0.9231495120902828,0.07685005503945395,0.0,50546.0,50546.0,1.0,0.0,1155080.5
1710,2016,NONRESIDENTIAL,Supermarket,BALLARD,1.0,1.0,Supermarket/Grocery Store,22.0,326.74,47.6899,-122.37619,22.0,0.5730178927713674,0.4269819439689506,0.0,45522.0,45522.0,1.0,0.0,12250422.0
1711,2016,NONRESIDENTIAL,Retail Store,NORTHWEST,1.0,2.0,Retail Store,,2.28,47.72286,-122.34612,37.0,0.9999978961296244,0.0,0.0,20088.0,10044.0,1.0,0.0,326778.6875
1716,2016,SCHOOL,Other,GREATER DUWAMISH,5.0,2.0,Other,,179.55,47.57049,-122.34857,27.0,0.6545680377228374,0.3454318984828762,0.0,27781.4,69453.5,1.0,0.0,7837692.5
1717,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,2.0,Office,57.0,23.6,47.56999,-122.34703,19.0,0.9701347234426715,0.02986527655732857,0.0,40657.0,20328.5,1.0,0.0,2826828.0
1718,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,2.25,47.57279,-122.35066,,0.9694863260109097,0.030514835627064956,0.0,20200.0,20200.0,1.0,0.0,269016.6875
1729,2016,NONRESIDENTIAL,Hotel,EAST,1.0,1.0,Residence Hall/Dormitory,29.0,184.0,47.6073,-122.32585,112.0,0.33370960660359245,0.1405233855559932,0.5257671447251303,44086.0,44086.0,1.0,0.0,3652708.75
1730,2016,NONRESIDENTIAL,Office,EAST,1.0,7.0,Office,94.0,9.79,47.60663,-122.32526,46.0,1.0,0.0,0.0,54372.0,7767.428571428572,0.6170087545059957,0.38299124549400426,1403820.0
1737,2016,NONRESIDENTIAL,Other,EAST,1.0,1.0,Museum,,712.39,47.60709,-122.32416,65.0,0.39813414487882653,0.007666417017559296,0.5941993692538879,47699.0,47699.0,1.0,0.0,14524386.0
1739,2016,NONRESIDENTIAL,Office,EAST,1.0,3.0,Office,69.0,62.23,47.60819,-122.32282,60.0,0.38796997007240613,0.0,0.6120296787825098,21282.0,7094.0,1.0,0.0,1245923.75
1741,2016,NONRESIDENTIAL,Other,SOUTHEAST,1.0,2.0,Other,,26.41,47.54563,-122.27616,95.0,0.9999999339959829,0.0,0.0,41022.0,20511.0,1.0,0.0,3787648.25
1744,2016,NONRESIDENTIAL,Other,DELRIDGE,1.0,2.0,Other,,38.39,47.57058,-122.35626,50.0,0.92076300888291,0.07923678350617058,0.0,28109.0,14054.5,1.0,0.0,3612526.75
1746,2016,NONRESIDENTIAL,Office,NORTH,1.0,3.0,Office,,2.86,47.72986,-122.29278,31.0,1.000001449539309,0.0,0.0,33580.0,11193.333333333334,0.6131625967837999,0.38683740321620014,409578.4063
1751,2016,NONRESIDENTIAL,Other,NORTH,1.0,1.0,Other,,44.26,47.72083,-122.29979,47.0,0.23387645415616273,0.7661230677585498,0.0,30160.0,30160.0,1.0,0.0,1045838.5
1756,2016,NONRESIDENTIAL,Mixed Use Property,DOWNTOWN,1.0,11.0,Office,,294.65,47.61056,-122.33661,107.0,0.4821260684264309,0.517873826819461,0.0,111137.0,10103.363636363636,1.0,0.0,9546165.0
1760,2016,NONRESIDENTIAL,Other,DELRIDGE,1.0,1.0,Other,,37.65,47.56319,-122.35067,19.0,0.6103755933245522,0.38962440667544784,0.0,40189.0,40189.0,1.0,0.0,1509292.0
1761,2016,NONRESIDENTIAL,Office,DELRIDGE,1.0,2.0,Office,69.0,21.24,47.56877,-122.36369,28.0,1.0,0.0,0.0,66484.0,33242.0,1.0,0.0,3046543.0
1762,2016,NONRESIDENTIAL,Office,EAST,1.0,3.0,Office,85.0,62.05,47.60789,-122.32249,57.0,0.44800745241961354,0.0,0.5519925015186553,25151.0,8383.666666666666,1.0,0.0,1356874.75
1763,2016,NONRESIDENTIAL,Hotel,EAST,1.0,6.0,Hotel,56.0,112.34,47.60958,-122.32646,88.0,0.2291372682548459,0.770862637083333,0.0,35770.0,5961.666666666667,1.0,0.0,2640980.25
1765,2016,NONRESIDENTIAL,Hotel,EAST,1.0,9.0,Hotel,85.0,101.31,47.60981,-122.32687,88.0,0.47331927053720746,0.5266807294627925,0.0,48006.0,5334.0,1.0,0.0,3239754.0
1766,2016,NONRESIDENTIAL,Mixed Use Property,DOWNTOWN,1.0,2.0,Supermarket/Grocery Store,,146.93,47.59949,-122.31851,56.0,0.5320850355105132,0.46791477010305593,0.0,29631.0,14815.5,1.0,0.0,5144392.0
1767,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,2.0,Office,,46.45,47.59727,-122.32196,27.0,0.5316553340753976,0.46834489665001316,0.0,23472.0,11736.0,1.0,0.0,1625308.625
1768,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,2.0,Office,34.0,110.66,47.5956,-122.32292,43.0,0.29342213719302324,0.7065778628069768,0.0,21315.0,10657.5,1.0,0.0,2796425.0
1788,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,69.0,24.31,47.62481,-122.35762,32.0,0.910536599618345,0.089463400381655,0.0,57110.0,14277.5,0.7231308002101208,0.2768691997898792,2190460.0
1793,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,3.0,Office,50.0,22.26,47.61833,-122.35871,37.0,0.8751594730703088,0.12484059841422988,0.0,34030.0,11343.333333333334,1.0,0.0,1748629.875
1799,2016,NONRESIDENTIAL,Restaurant,SOUTHWEST,1.0,2.0,Restaurant,,334.15,47.58654,-122.37644,114.0,0.3734953717249334,0.6265046282750666,0.0,20398.0,10199.0,1.0,0.0,9313513.0
1800,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,7.0,38.57,47.5746,-122.32637,64.0,0.6421828323961786,0.3578168631845362,0.0,41308.0,41308.0,1.0,0.0,1642471.5
1821,2016,NONRESIDENTIAL,Mixed Use Property,DOWNTOWN,1.0,3.0,Multifamily Housing,,5.37,47.60195,-122.33516,103.0,0.9999995940352739,0.0,0.0,43878.0,14626.0,1.0,0.0,769771.3125
1822,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,1.0,3.0,Performing Arts,,15.7,47.62591,-122.35843,104.0,0.7616613557484461,0.2383385011836721,0.0,34976.0,11658.666666666666,1.0,0.0,873711.125
1843,2016,NONRESIDENTIAL,Entrepot,MAGNOLIA / QUEEN ANNE,1.0,1.0,Non-Refrigerated Warehouse,12.0,33.8,47.65674,-122.37223,59.0,0.40777781703136456,0.5922223732463451,0.0,38255.0,38255.0,1.0,0.0,985401.8125
1852,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,3.0,Office,71.0,59.24,47.65103,-122.35541,27.0,0.5885401258788823,0.4114597645945518,0.0,48924.0,16308.0,1.0,0.0,2282551.25
1857,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,4.0,Office,88.0,11.17,47.64168,-122.32562,57.0,0.9999997659299311,0.0,0.0,50333.0,12583.25,0.6416665011026563,0.35833349889734367,1602084.375
1858,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,4.0,Office,,17.57,47.6404,-122.32553,30.0,0.9999999008126715,0.0,0.0,57432.0,14358.0,0.6185750104471375,0.3814249895528625,2520483.25
1859,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,3.0,Office,,4.65,47.63995,-122.32557,47.0,0.9999995313017765,0.0,0.0,25912.0,8637.333333333334,0.6929607903673973,0.30703920963260267,666740.3125
1860,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,3.0,Office,73.0,13.91,47.64113,-122.32625,16.0,0.999999624054073,0.0,0.0,57132.0,19044.0,0.6165371420569908,0.38346285794300916,1994967.75
1866,2016,NONRESIDENTIAL,Worship Facility,DELRIDGE,1.0,2.0,Worship Facility,52.0,26.73,47.52172,-122.35487,59.0,0.5526037805919661,0.44739589658623047,0.0,24224.0,12112.0,1.0,0.0,968026.3125
1867,2016,NONRESIDENTIAL,Worship Facility,DELRIDGE,1.0,1.0,Worship Facility,78.0,13.12,47.51989,-122.35489,53.0,0.4413219553108065,0.5586782784886,0.0,23706.0,23706.0,1.0,0.0,400770.9063
1869,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,13.7,47.5465,-122.31704,53.0,0.9999998727528957,0.0,0.0,31900.0,31900.0,1.0,0.0,1964681.25
1871,2016,NONRESIDENTIAL,Other,SOUTHWEST,1.0,1.0,Social/Meeting Hall,,178.86,47.5219,-122.38787,99.0,0.14028074662038661,0.8597192533796134,0.0,49066.0,49066.0,1.0,0.0,3835202.0
